041	YFL212	1	57.3525
041	YFL212	2	78.31787333
041	YFL212	3	99.67729333
041	YFL212	4	6.116
041	YFL222	1	58.363
041	YFL222	2	82.82296
041	YFL222	3	105.41104
041	YFL222	4	6.116
041	YFL262	1	61.916
041	YFL262	2	87.72676
041	YFL262	3	111.65224
041	YFL262	4	6.116
041	YFL272	1	66.76366667
041	YFL272	2	86.93608
041	YFL272	3	110.64592
041	YFL272	4	6.116
041	YFL282	1	57.68033333
041	YFL282	2	82.15944
041	YFL282	3	104.56656
